Restaurant_ID,Restaurant_Name,City,Locality,Cuisines,Restaurant_Type,Online_Order,Table_Booking,Rating,Votes,Approx_Cost_for_Two,Listed_In,Has_Parking,Is_Newly_Opened,Delivery_Time_mins,Rating_Category,Cost_Category,Engagement_Score
ZOM1728,Curry Leaf (Civ),Jaipur,Civil Lines,North Indian,Delivery Only,No,No,4.8,401,528,Desserts,No,No,0,Excellent (4.5+),Mid-range (300-700),28.78
ZOM1729,Curry Leaf (Man),Jaipur,Mansarovar,North Indian,Quick Bites,Yes,No,3.3,3242,459,Desserts,No,No,75,Average (2.5-3.5),Mid-range (300-700),26.68
ZOM1730,The Curry House (New),Kolkata,New Town,Fast Food,Quick Bites,No,No,4.2,2010,322,Desserts,No,No,0,Very Good (4.0-4.5),Mid-range (300-700),31.95
ZOM1731,The Diner (Gom),Lucknow,Gomti Nagar,Thai,Bakery,Yes,No,2.9,1777,361,Dine-out,No,Yes,28,Average (2.5-3.5),Mid-range (300-700),21.7
ZOM1732,Royal Feast (And),Mumbai,Andheri,North Indian,Dhaba,Yes,No,3.8,1756,637,Desserts,No,No,84,Good (3.5-4.0),Mid-range (300-700),28.39
ZOM1733,The Grand Kitchen (Ady),Chennai,Adyar,Italian,Casual Dining,Yes,No,3.5,360,634,Pubs and Bars,No,No,32,Average (2.5-3.5),Mid-range (300-700),20.61
ZOM1734,Urban Bites (Ali),Lucknow,Aliganj,South Indian,Quick Bites,Yes,No,3.7,2101,193,Desserts,No,No,66,Good (3.5-4.0),Budget (<300),28.31
ZOM1735,Bombay Bites (Dwa),Delhi,Dwarka,Chinese,Delivery Only,No,No,3.0,2105,785,Delivery,No,No,0,Average (2.5-3.5),Premium (700-1500),22.96
ZOM1736,The Curry House (Vel),Chennai,Velachery,Biryani,Bakery,Yes,No,3.9,4658,597,Delivery,No,Yes,29,Good (3.5-4.0),Mid-range (300-700),32.94
ZOM1737,The Curry House (Vim),Pune,Viman Nagar,Mughlai,Casual Dining,Yes,No,3.6,679,786,Delivery,No,No,36,Good (3.5-4.0),Premium (700-1500),23.48
ZOM1738,Royal Feast (Ind),Lucknow,Indira Nagar,Chinese,Food Court,Yes,No,3.6,3856,370,Pubs and Bars,No,No,44,Good (3.5-4.0),Mid-range (300-700),29.73
ZOM1739,Food Junction (Ali),Lucknow,Aliganj,South Indian,Food Court,Yes,No,3.7,744,577,Delivery,Yes,Yes,79,Good (3.5-4.0),Mid-range (300-700),24.47
ZOM1740,The Sandwich Shop (Sak),Delhi,Saket,Biryani,Delivery Only,No,No,3.5,2282,664,Delivery,No,No,0,Average (2.5-3.5),Mid-range (300-700),27.07
ZOM1741,The Curry House (And),Mumbai,Andheri,Gujarati,Dhaba,Yes,No,4.8,2156,701,Dine-out,No,Yes,72,Excellent (4.5+),Premium (700-1500),36.85
ZOM1742,The Pizza Place (Man),Jaipur,Mansarovar,Mexican,Food Court,No,No,3.5,2227,333,Delivery,No,No,0,Average (2.5-3.5),Mid-range (300-700),26.98
ZOM1743,Royal Feast (Col),Mumbai,Colaba,Biryani,Food Court,Yes,No,3.8,3467,700,Dine-out,No,No,44,Good (3.5-4.0),Mid-range (300-700),30.98
ZOM1744,The Biryani Bowl (Kor),Pune,Koregaon Park,Gujarati,Quick Bites,Yes,No,3.1,37,462,Delivery,No,No,31,Average (2.5-3.5),Mid-range (300-700),11.28
ZOM1745,Green Leaf Cafe (Jub),Hyderabad,Jubilee Hills,Thai,Casual Dining,Yes,No,4.2,724,954,Desserts,Yes,No,26,Very Good (4.0-4.5),Premium (700-1500),27.66
ZOM1746,Chaat Corner (Nav),Ahmedabad,Navrangpura,Gujarati,Food Court,Yes,No,4.2,4407,655,Dine-out,Yes,No,64,Very Good (4.0-4.5),Mid-range (300-700),35.24
ZOM1747,Noodle Box (Pow),Mumbai,Powai,Bengali,Cafe,No,No,4.2,3290,1482,Delivery,No,No,0,Very Good (4.0-4.5),Premium (700-1500),34.02
ZOM1748,Spice Garden (Man),Ahmedabad,Maninagar,Mexican,Casual Dining,Yes,No,3.9,648,556,Delivery,No,Yes,47,Good (3.5-4.0),Mid-range (300-700),25.25
ZOM1749,The Diner (Sec),Hyderabad,Secunderabad,Gujarati,Food Court,Yes,No,4.1,3281,278,Pubs and Bars,Yes,Yes,63,Very Good (4.0-4.5),Budget (<300),33.19
ZOM1750,Olive Garden (Pow),Mumbai,Powai,Chinese,Food Court,Yes,No,3.8,1246,633,Desserts,No,Yes,34,Good (3.5-4.0),Mid-range (300-700),27.09
ZOM1751,The Grand Kitchen (Sec),Hyderabad,Secunderabad,Gujarati,Fine Dining,Yes,Yes,3.7,3876,4087,Dine-out,Yes,No,41,Good (3.5-4.0),Luxury (1500+),30.57
ZOM1752,Dosa Point (Gom),Lucknow,Gomti Nagar,Bengali,Quick Bites,Yes,No,4.2,237,348,Delivery,No,No,76,Very Good (4.0-4.5),Mid-range (300-700),22.98
ZOM1753,Idli House (Hau),Delhi,Hauz Khas,Continental,Bakery,No,No,3.1,30,224,Dine-out,Yes,No,0,Average (2.5-3.5),Budget (<300),10.65
ZOM1754,Masala Magic (Sal),Kolkata,Salt Lake,North Indian,Fine Dining,Yes,No,4.0,465,2506,Dine-out,No,No,47,Good (3.5-4.0),Luxury (1500+),24.58
ZOM1755,Desi Zaika (Ali),Kolkata,Alipore,Chinese,Food Court,Yes,No,4.5,1999,690,Dine-out,Yes,No,84,Very Good (4.0-4.5),Mid-range (300-700),34.2
ZOM1756,The Grand Kitchen (Kor),Bangalore,Koramangala,Mexican,Quick Bites,Yes,No,3.6,1077,337,Dine-out,Yes,No,76,Good (3.5-4.0),Mid-range (300-700),25.14
ZOM1757,Flavors Restaurant (Cam),Pune,Camp,Mexican,Fine Dining,Yes,Yes,4.0,2611,1658,Pubs and Bars,No,No,65,Good (3.5-4.0),Luxury (1500+),31.47
ZOM1758,South Kitchen (Jub),Hyderabad,Jubilee Hills,Bengali,Casual Dining,Yes,Yes,4.0,3318,760,Pubs and Bars,Yes,No,73,Good (3.5-4.0),Premium (700-1500),32.43
ZOM1759,Flavors Restaurant (Bal),Kolkata,Ballygunge,North Indian,Cafe,Yes,No,3.8,1701,1345,Pubs and Bars,Yes,No,57,Good (3.5-4.0),Premium (700-1500),28.27
ZOM1760,The Sandwich Shop (Jag),Jaipur,Jagatpura,Italian,Food Court,Yes,No,3.2,1951,321,Dine-out,Yes,No,40,Average (2.5-3.5),Mid-range (300-700),24.25
ZOM1761,Noodle Box (Hau),Delhi,Hauz Khas,Gujarati,Food Court,Yes,No,4.6,2505,589,Dine-out,No,Yes,57,Excellent (4.5+),Mid-range (300-700),36.0
ZOM1762,Flavors Restaurant (Pow),Mumbai,Powai,Mughlai,Delivery Only,No,No,3.6,3650,501,Dine-out,No,No,0,Good (3.5-4.0),Mid-range (300-700),29.53
ZOM1763,Curry Leaf (And),Mumbai,Andheri,Biryani,Casual Dining,Yes,No,4.7,1937,402,Delivery,No,Yes,25,Excellent (4.5+),Mid-range (300-700),35.58
ZOM1764,Punjabi Tadka (Hau),Delhi,Hauz Khas,Biryani,Food Court,Yes,No,4.4,1121,360,Desserts,Yes,No,69,Very Good (4.0-4.5),Mid-range (300-700),30.9
ZOM1765,Royal Feast (Ban),Hyderabad,Banjara Hills,Mughlai,Cafe,Yes,No,3.7,1551,1262,Desserts,Yes,No,47,Good (3.5-4.0),Premium (700-1500),27.19
ZOM1766,Spice Garden (Ban),Hyderabad,Banjara Hills,Mexican,Food Court,No,No,2.6,3568,473,Dine-out,Yes,No,0,Average (2.5-3.5),Mid-range (300-700),21.27
ZOM1767,Burger House (HSR),Bangalore,HSR Layout,Mughlai,Fine Dining,Yes,Yes,4.0,874,2385,Dine-out,Yes,No,45,Good (3.5-4.0),Luxury (1500+),27.1
ZOM1768,The Curry House (Kor),Bangalore,Koramangala,Biryani,Casual Dining,Yes,No,4.1,1288,524,Desserts,No,No,36,Very Good (4.0-4.5),Mid-range (300-700),29.36
ZOM1769,South Kitchen (Whi),Bangalore,Whitefield,Italian,Delivery Only,Yes,No,4.2,4719,444,Pubs and Bars,Yes,No,85,Very Good (4.0-4.5),Mid-range (300-700),35.53
ZOM1770,The Kebab Studio (Kar),Delhi,Karol Bagh,Thai,Food Court,Yes,No,3.3,934,207,Pubs and Bars,No,No,84,Average (2.5-3.5),Budget (<300),22.57
ZOM1771,Chaat Corner (Ann),Chennai,Anna Nagar,Biryani,Dhaba,Yes,No,4.0,4287,795,Dine-out,No,No,63,Good (3.5-4.0),Premium (700-1500),33.45
ZOM1772,Curry Leaf (Gom),Lucknow,Gomti Nagar,Bengali,Fine Dining,Yes,Yes,4.0,4237,4727,Delivery,Yes,No,61,Good (3.5-4.0),Luxury (1500+),33.41
ZOM1773,Noodle Box (MI ),Jaipur,MI Road,Continental,Dhaba,Yes,No,4.1,3331,370,Desserts,No,No,61,Very Good (4.0-4.5),Mid-range (300-700),33.26
ZOM1774,Flavors Restaurant (Sak),Delhi,Saket,North Indian,Dhaba,Yes,No,4.0,4972,354,Dine-out,No,No,86,Good (3.5-4.0),Mid-range (300-700),34.05
ZOM1775,The Food Factory (Con),Delhi,Connaught Place,Mexican,Delivery Only,No,No,4.2,3952,372,Pubs and Bars,No,Yes,0,Very Good (4.0-4.5),Mid-range (300-700),34.79
ZOM1776,The Food Factory (Pra),Ahmedabad,Prahlad Nagar,Chinese,Dhaba,Yes,No,5.0,4110,526,Desserts,No,Yes,86,Excellent (4.5+),Mid-range (300-700),41.61
ZOM1777,Saffron Kitchen (Kar),Delhi,Karol Bagh,Biryani,Bakery,Yes,No,2.7,984,603,Dine-out,No,No,54,Average (2.5-3.5),Mid-range (300-700),18.61
ZOM1778,Idli House (Ami),Lucknow,Aminabad,Bengali,Cafe,Yes,No,2.5,3701,1440,Pubs and Bars,No,Yes,37,Poor (<2.5),Premium (700-1500),20.54
ZOM1779,Royal Feast (Man),Jaipur,Mansarovar,Mughlai,Casual Dining,No,Yes,3.4,4785,515,Pubs and Bars,Yes,No,0,Average (2.5-3.5),Mid-range (300-700),28.81
ZOM1780,The Grill House (Sal),Kolkata,Salt Lake,Gujarati,Quick Bites,Yes,No,2.3,4961,473,Dine-out,No,No,84,Poor (<2.5),Mid-range (300-700),19.57
ZOM1781,Chaat Corner (MI ),Jaipur,MI Road,Gujarati,Food Court,Yes,No,4.3,2166,257,Dine-out,No,No,45,Very Good (4.0-4.5),Budget (<300),33.03
ZOM1782,The Curry House (Nun),Chennai,Nungambakkam,Gujarati,Dhaba,Yes,No,3.1,3704,392,Delivery,No,No,36,Average (2.5-3.5),Mid-range (300-700),25.47
ZOM1783,Noodle Box (Pra),Ahmedabad,Prahlad Nagar,Thai,Quick Bites,Yes,No,4.2,2406,386,Desserts,No,No,60,Very Good (4.0-4.5),Mid-range (300-700),32.7
ZOM1784,Urban Bites (Hau),Delhi,Hauz Khas,Mexican,Quick Bites,No,No,4.9,2785,461,Dine-out,No,Yes,0,Excellent (4.5+),Mid-range (300-700),38.87
ZOM1785,Food Junction (Hau),Delhi,Hauz Khas,Fast Food,Quick Bites,Yes,No,3.3,665,248,Desserts,Yes,No,45,Average (2.5-3.5),Budget (<300),21.45
ZOM1786,The Pizza Place (Man),Jaipur,Mansarovar,North Indian,Delivery Only,Yes,No,3.1,3959,502,Desserts,No,No,45,Average (2.5-3.5),Mid-range (300-700),25.68
ZOM1787,Bombay Bites (CG ),Ahmedabad,CG Road,Gujarati,Casual Dining,Yes,No,2.8,4652,804,Dine-out,No,No,23,Average (2.5-3.5),Premium (700-1500),23.65
ZOM1788,Noodle Box (Kot),Pune,Kothrud,Mughlai,Bakery,No,No,3.4,2843,308,Desserts,No,No,0,Average (2.5-3.5),Mid-range (300-700),27.04
ZOM1789,Noodle Box (T N),Chennai,T Nagar,Fast Food,Cafe,Yes,No,1.5,4321,952,Dine-out,Yes,No,38,Poor (<2.5),Premium (700-1500),12.56
ZOM1790,South Kitchen (New),Kolkata,New Town,Mexican,Fine Dining,Yes,Yes,3.4,4212,1974,Dine-out,Yes,No,87,Average (2.5-3.5),Luxury (1500+),28.38
ZOM1791,Spice Garden (Ind),Bangalore,Indiranagar,Italian,Quick Bites,Yes,No,4.0,275,344,Pubs and Bars,Yes,No,43,Good (3.5-4.0),Mid-range (300-700),22.48
ZOM1792,The Grill House (Ady),Chennai,Adyar,Chinese,Cafe,Yes,No,3.4,3359,1393,Dine-out,No,No,43,Average (2.5-3.5),Premium (700-1500),27.61
ZOM1793,The Grill House (Bal),Kolkata,Ballygunge,Thai,Fine Dining,Yes,No,4.4,2588,4575,Delivery,No,No,86,Very Good (4.0-4.5),Luxury (1500+),34.58
ZOM1794,The Grand Kitchen (HSR),Bangalore,HSR Layout,Mughlai,Fine Dining,Yes,Yes,3.8,294,4819,Dine-out,No,No,42,Good (3.5-4.0),Luxury (1500+),21.61
ZOM1795,Masala Magic (Ali),Lucknow,Aliganj,Chinese,Food Court,Yes,No,4.4,2929,780,Desserts,Yes,No,72,Very Good (4.0-4.5),Premium (700-1500),35.12
ZOM1796,Green Leaf Cafe (MI ),Jaipur,MI Road,Fast Food,Casual Dining,Yes,Yes,3.2,4781,1079,Delivery,No,Yes,26,Average (2.5-3.5),Premium (700-1500),27.11
ZOM1797,Idli House (Ali),Lucknow,Aliganj,Italian,Cafe,Yes,No,3.7,3161,611,Dine-out,Yes,Yes,22,Good (3.5-4.0),Mid-range (300-700),29.82
ZOM1798,Saffron Kitchen (Civ),Jaipur,Civil Lines,Gujarati,Quick Bites,No,No,4.6,388,492,Dine-out,No,No,0,Excellent (4.5+),Mid-range (300-700),27.43
ZOM1799,Curry Leaf (Ami),Lucknow,Aminabad,Thai,Casual Dining,Yes,Yes,4.3,1854,705,Desserts,No,No,49,Very Good (4.0-4.5),Premium (700-1500),32.36
ZOM1800,The Biryani Bowl (Par),Kolkata,Park Street,Fast Food,Bakery,Yes,No,3.3,2754,405,Desserts,No,Yes,76,Average (2.5-3.5),Mid-range (300-700),26.14
ZOM1801,Idli House (Sec),Hyderabad,Secunderabad,Mexican,Dhaba,No,No,4.2,4596,578,Dine-out,Yes,No,0,Very Good (4.0-4.5),Mid-range (300-700),35.42
ZOM1802,Taste of India (Aun),Pune,Aundh,Bengali,Quick Bites,Yes,No,4.7,3816,390,Dine-out,No,No,35,Excellent (4.5+),Mid-range (300-700),38.76
ZOM1803,The Grand Kitchen (Sak),Delhi,Saket,Continental,Quick Bites,No,No,2.5,3647,436,Dine-out,No,No,0,Poor (<2.5),Mid-range (300-700),20.5
ZOM1804,Flavors Restaurant (Civ),Jaipur,Civil Lines,Biryani,Fine Dining,Yes,Yes,2.5,3278,1509,Dine-out,No,No,36,Poor (<2.5),Luxury (1500+),20.24
ZOM1805,Noodle Box (Juh),Mumbai,Juhu,Bengali,Delivery Only,No,No,3.8,3912,759,Dine-out,Yes,Yes,0,Good (3.5-4.0),Premium (700-1500),31.43
ZOM1806,Royal Feast (Whi),Bangalore,Whitefield,Fast Food,Food Court,Yes,No,3.8,157,390,Desserts,Yes,No,70,Good (3.5-4.0),Mid-range (300-700),19.24
ZOM1807,Noodle Box (Ban),Hyderabad,Banjara Hills,South Indian,Delivery Only,Yes,No,3.0,3880,280,Pubs and Bars,No,No,85,Average (2.5-3.5),Budget (<300),24.79
ZOM1808,The Kebab Studio (Ind),Lucknow,Indira Nagar,Bengali,Dhaba,Yes,No,3.5,4204,577,Desserts,No,Yes,58,Average (2.5-3.5),Mid-range (300-700),29.2
ZOM1809,The Kebab Studio (Ali),Kolkata,Alipore,Biryani,Casual Dining,Yes,No,3.9,513,712,Delivery,Yes,No,53,Good (3.5-4.0),Premium (700-1500),24.34
ZOM1810,The Food Factory (CG ),Ahmedabad,CG Road,Chinese,Bakery,Yes,No,4.1,4863,444,Dine-out,No,No,22,Very Good (4.0-4.5),Mid-range (300-700),34.81
ZOM1811,Saffron Kitchen (Par),Kolkata,Park Street,Fast Food,Delivery Only,Yes,No,2.9,3413,774,Pubs and Bars,Yes,No,68,Average (2.5-3.5),Premium (700-1500),23.59
ZOM1812,The Kebab Studio (Sak),Delhi,Saket,Chinese,Bakery,Yes,No,3.2,1104,391,Dine-out,No,No,84,Average (2.5-3.5),Mid-range (300-700),22.42
ZOM1813,Dosa Point (Sak),Delhi,Saket,Bengali,Bakery,Yes,No,5.0,3925,673,Delivery,Yes,No,34,Excellent (4.5+),Mid-range (300-700),41.38
ZOM1814,Curry Leaf (Bal),Kolkata,Ballygunge,Continental,Bakery,Yes,No,4.2,3176,568,Delivery,Yes,No,62,Very Good (4.0-4.5),Mid-range (300-700),33.87
ZOM1815,The Pizza Place (Vai),Jaipur,Vaishali Nagar,Italian,Quick Bites,No,No,4.3,1912,227,Delivery,Yes,No,0,Very Good (4.0-4.5),Budget (<300),32.49
ZOM1816,Food Junction (Col),Mumbai,Colaba,Mughlai,Delivery Only,Yes,No,4.5,2878,514,Dine-out,No,No,48,Very Good (4.0-4.5),Mid-range (300-700),35.84
ZOM1817,Chaat Corner (MG ),Bangalore,MG Road,Fast Food,Casual Dining,Yes,No,4.0,3927,1301,Dine-out,No,No,68,Good (3.5-4.0),Premium (700-1500),33.1
ZOM1818,Urban Bites (T N),Chennai,T Nagar,Italian,Fine Dining,No,Yes,2.5,2391,4907,Delivery,Yes,Yes,0,Poor (<2.5),Luxury (1500+),19.45
ZOM1819,Royal Feast (Pra),Ahmedabad,Prahlad Nagar,North Indian,Cafe,Yes,No,3.2,394,1399,Pubs and Bars,No,Yes,32,Average (2.5-3.5),Premium (700-1500),19.13
ZOM1820,Urban Bites (Nav),Ahmedabad,Navrangpura,Fast Food,Casual Dining,Yes,Yes,4.0,1860,851,Delivery,Yes,No,63,Good (3.5-4.0),Premium (700-1500),30.12
ZOM1821,The Grand Kitchen (Gom),Lucknow,Gomti Nagar,Chinese,Bakery,Yes,No,3.5,3227,713,Dine-out,No,No,41,Average (2.5-3.5),Premium (700-1500),28.28
ZOM1822,The Kebab Studio (Ala),Lucknow,Alambagh,Mughlai,Fine Dining,Yes,Yes,3.2,887,4777,Delivery,Yes,Yes,75,Average (2.5-3.5),Luxury (1500+),21.72
ZOM1823,Bombay Bites (Vai),Jaipur,Vaishali Nagar,Biryani,Cafe,Yes,No,3.7,379,850,Pubs and Bars,Yes,Yes,35,Good (3.5-4.0),Premium (700-1500),21.98
ZOM1824,The Biryani Bowl (Mad),Hyderabad,Madhapur,Biryani,Food Court,Yes,No,3.4,3067,312,Desserts,No,Yes,31,Average (2.5-3.5),Mid-range (300-700),27.3
ZOM1825,Flavors Restaurant (Whi),Bangalore,Whitefield,Continental,Dhaba,Yes,No,3.8,3202,764,Desserts,Yes,No,24,Good (3.5-4.0),Premium (700-1500),30.67
ZOM1826,Noodle Box (Kar),Delhi,Karol Bagh,South Indian,Fine Dining,Yes,Yes,2.6,144,4116,Pubs and Bars,No,Yes,47,Average (2.5-3.5),Luxury (1500+),12.94
ZOM1827,Green Leaf Cafe (Laj),Delhi,Lajpat Nagar,Mexican,Quick Bites,Yes,No,4.5,892,208,Desserts,No,No,52,Very Good (4.0-4.5),Budget (<300),30.58
ZOM1828,Bombay Bites (Vas),Ahmedabad,Vastrapur,Thai,Dhaba,No,No,5.0,54,396,Dine-out,Yes,No,0,Excellent (4.5+),Mid-range (300-700),20.04
ZOM1829,The Diner (Sal),Kolkata,Salt Lake,North Indian,Food Court,Yes,No,3.2,1478,758,Desserts,No,Yes,58,Average (2.5-3.5),Premium (700-1500),23.36
ZOM1830,Food Junction (Hau),Delhi,Hauz Khas,Continental,Dhaba,Yes,No,3.3,456,414,Dine-out,Yes,No,38,Average (2.5-3.5),Mid-range (300-700),20.21
ZOM1831,Royal Feast (Gac),Hyderabad,Gachibowli,Italian,Dhaba,Yes,No,3.9,132,676,Desserts,No,No,39,Good (3.5-4.0),Mid-range (300-700),19.07
ZOM1832,The Sandwich Shop (Myl),Chennai,Mylapore,Bengali,Delivery Only,No,No,4.0,2766,521,Dine-out,No,No,0,Good (3.5-4.0),Mid-range (300-700),31.7
ZOM1833,The Sandwich Shop (Man),Ahmedabad,Maninagar,Fast Food,Fine Dining,No,No,3.7,522,2848,Dine-out,No,No,0,Good (3.5-4.0),Luxury (1500+),23.16
ZOM1834,Royal Feast (Sec),Hyderabad,Secunderabad,Chinese,Casual Dining,Yes,Yes,2.8,1346,824,Desserts,No,Yes,68,Average (2.5-3.5),Premium (700-1500),20.18
ZOM1835,Taste of India (HSR),Bangalore,HSR Layout,Bengali,Bakery,Yes,No,3.9,3807,403,Pubs and Bars,No,Yes,22,Good (3.5-4.0),Mid-range (300-700),32.15
ZOM1836,Idli House (Dwa),Delhi,Dwarka,Thai,Food Court,No,No,4.9,4878,713,Dine-out,No,No,0,Excellent (4.5+),Premium (700-1500),41.61
ZOM1837,Idli House (Man),Ahmedabad,Maninagar,Fast Food,Bakery,Yes,No,3.8,2638,365,Delivery,No,Yes,41,Good (3.5-4.0),Mid-range (300-700),29.94
ZOM1838,Burger House (Vim),Pune,Viman Nagar,Mughlai,Dhaba,No,No,3.2,158,694,Delivery,Yes,No,0,Average (2.5-3.5),Mid-range (300-700),16.22
ZOM1839,Noodle Box (Man),Jaipur,Mansarovar,Fast Food,Fine Dining,No,No,3.8,2605,2449,Desserts,No,Yes,0,Good (3.5-4.0),Luxury (1500+),29.89
ZOM1840,Noodle Box (Ali),Lucknow,Aliganj,Mexican,Food Court,Yes,No,4.9,2200,566,Pubs and Bars,Yes,No,85,Excellent (4.5+),Mid-range (300-700),37.71
ZOM1841,South Kitchen (Vel),Chennai,Velachery,Bengali,Dhaba,Yes,No,4.6,2854,333,Dine-out,No,Yes,46,Excellent (4.5+),Mid-range (300-700),36.6
ZOM1842,Dosa Point (Dad),Mumbai,Dadar,North Indian,Fine Dining,Yes,Yes,5.0,3854,4897,Pubs and Bars,Yes,No,78,Excellent (4.5+),Luxury (1500+),41.29
ZOM1843,The Biryani Bowl (Kor),Pune,Koregaon Park,Continental,Bakery,No,No,3.3,4200,258,Dine-out,Yes,No,0,Average (2.5-3.5),Budget (<300),27.53
ZOM1844,Punjabi Tadka (Jub),Hyderabad,Jubilee Hills,Gujarati,Delivery Only,Yes,No,3.6,2560,278,Delivery,No,Yes,78,Good (3.5-4.0),Budget (<300),28.25
ZOM1845,Spice Garden (Sal),Kolkata,Salt Lake,North Indian,Bakery,No,No,3.0,4762,759,Desserts,No,No,0,Average (2.5-3.5),Premium (700-1500),25.41
ZOM1846,Punjabi Tadka (Ann),Chennai,Anna Nagar,Biryani,Food Court,Yes,No,4.0,2969,613,Dine-out,No,No,44,Good (3.5-4.0),Mid-range (300-700),31.99
ZOM1847,Royal Feast (Ali),Kolkata,Alipore,South Indian,Food Court,Yes,No,2.8,288,648,Dine-out,No,No,64,Average (2.5-3.5),Mid-range (300-700),15.87
ZOM1848,The Pizza Place (Jay),Bangalore,Jayanagar,Fast Food,Bakery,Yes,No,3.7,1096,282,Desserts,No,Yes,20,Good (3.5-4.0),Budget (<300),25.9
ZOM1849,Spice Garden (Vai),Jaipur,Vaishali Nagar,Fast Food,Delivery Only,Yes,No,4.2,3496,272,Pubs and Bars,No,No,65,Very Good (4.0-4.5),Budget (<300),34.27
ZOM1850,Punjabi Tadka (Ali),Lucknow,Aliganj,South Indian,Quick Bites,Yes,No,3.1,4718,315,Dine-out,Yes,No,36,Average (2.5-3.5),Mid-range (300-700),26.22
ZOM1851,Olive Garden (Aun),Pune,Aundh,Mughlai,Quick Bites,Yes,No,4.2,4942,432,Pubs and Bars,No,No,73,Very Good (4.0-4.5),Mid-range (300-700),35.72
ZOM1852,Green Leaf Cafe (Mal),Jaipur,Malviya Nagar,Italian,Dhaba,Yes,No,3.9,4790,326,Pubs and Bars,No,No,44,Good (3.5-4.0),Mid-range (300-700),33.05
ZOM1853,Punjabi Tadka (Vai),Jaipur,Vaishali Nagar,North Indian,Fine Dining,No,No,3.4,4467,4842,Desserts,No,No,0,Average (2.5-3.5),Luxury (1500+),28.58
ZOM1854,Saffron Kitchen (Ali),Lucknow,Aliganj,Gujarati,Casual Dining,Yes,Yes,4.9,4744,1314,Dine-out,Yes,No,36,Excellent (4.5+),Premium (700-1500),41.48
ZOM1855,The Kebab Studio (Vel),Chennai,Velachery,Continental,Bakery,Yes,No,3.4,4143,576,Dine-out,No,No,60,Average (2.5-3.5),Mid-range (300-700),28.32
ZOM1856,The Diner (Myl),Chennai,Mylapore,Chinese,Delivery Only,Yes,No,3.0,2222,238,Desserts,Yes,Yes,42,Average (2.5-3.5),Budget (<300),23.12
ZOM1857,Idli House (Ind),Bangalore,Indiranagar,North Indian,Cafe,Yes,No,4.2,1139,1470,Desserts,No,No,82,Very Good (4.0-4.5),Premium (700-1500),29.56
ZOM1858,The Food Factory (Cam),Pune,Camp,North Indian,Cafe,Yes,No,3.2,2789,1343,Dine-out,Yes,No,53,Average (2.5-3.5),Premium (700-1500),25.39
ZOM1859,Olive Garden (Myl),Chennai,Mylapore,Thai,Fine Dining,Yes,Yes,3.1,2255,1560,Desserts,Yes,Yes,69,Average (2.5-3.5),Luxury (1500+),23.94
ZOM1860,The Kebab Studio (Laj),Delhi,Lajpat Nagar,Bengali,Delivery Only,Yes,No,4.0,3015,727,Desserts,No,Yes,67,Good (3.5-4.0),Premium (700-1500),32.05
ZOM1861,Royal Feast (Cam),Pune,Camp,Chinese,Cafe,Yes,No,2.8,1531,1038,Pubs and Bars,No,No,38,Average (2.5-3.5),Premium (700-1500),20.54
ZOM1862,The Sandwich Shop (Nav),Ahmedabad,Navrangpura,Italian,Quick Bites,Yes,No,2.7,2371,470,Dine-out,No,No,27,Average (2.5-3.5),Mid-range (300-700),20.98
ZOM1863,Royal Feast (Hit),Hyderabad,Hitech City,Italian,Fine Dining,Yes,No,3.8,695,1993,Dine-out,No,No,25,Good (3.5-4.0),Luxury (1500+),24.87
ZOM1864,The Grill House (Nun),Chennai,Nungambakkam,North Indian,Food Court,Yes,No,3.1,299,748,Delivery,No,No,28,Average (2.5-3.5),Premium (700-1500),17.68
ZOM1865,Tikka Town (CG ),Ahmedabad,CG Road,Italian,Delivery Only,Yes,No,2.7,1878,767,Dine-out,No,No,78,Average (2.5-3.5),Premium (700-1500),20.35
ZOM1866,Dosa Point (Ann),Chennai,Anna Nagar,Gujarati,Casual Dining,Yes,Yes,2.8,2822,1141,Dine-out,No,No,59,Average (2.5-3.5),Premium (700-1500),22.25
ZOM1867,Tikka Town (Myl),Chennai,Mylapore,Biryani,Bakery,Yes,No,4.2,2472,451,Pubs and Bars,Yes,No,56,Very Good (4.0-4.5),Mid-range (300-700),32.82
ZOM1868,Bombay Bites (Kor),Pune,Koregaon Park,Continental,Delivery Only,Yes,No,3.4,1363,384,Dine-out,No,No,23,Average (2.5-3.5),Mid-range (300-700),24.54
ZOM1869,Tikka Town (HSR),Bangalore,HSR Layout,Gujarati,Bakery,No,No,2.5,4356,334,Delivery,No,Yes,0,Poor (<2.5),Mid-range (300-700),20.95
ZOM1870,Curry Leaf (Pra),Ahmedabad,Prahlad Nagar,Biryani,Dhaba,Yes,No,3.4,3649,406,Desserts,Yes,No,20,Average (2.5-3.5),Mid-range (300-700),27.89
ZOM1871,The Pizza Place (Nun),Chennai,Nungambakkam,South Indian,Bakery,Yes,No,3.7,827,202,Desserts,No,Yes,57,Good (3.5-4.0),Budget (<300),24.86
ZOM1872,Olive Garden (Pow),Mumbai,Powai,Gujarati,Fine Dining,No,Yes,3.2,125,2507,Dine-out,Yes,No,0,Average (2.5-3.5),Luxury (1500+),15.48
ZOM1873,Punjabi Tadka (Sec),Hyderabad,Secunderabad,Fast Food,Bakery,Yes,No,3.4,929,220,Delivery,Yes,No,86,Average (2.5-3.5),Budget (<300),23.24
